Time,T_V1,WMZ_NEBEN,F_R121,S1,S2
16.01.2013 13:30:00,"21,885",25507800,0,15979200,2605100
16.01.2013 13:40:00,"21,895",25508200,0,15979400,2605100
16.01.2013 13:50:00,"21,88",25508600,0,15979500,2605100
16.01.2013 14:00:00,"21,84",25509000,0,15979700,2605100
16.01.2013 14:10:00,"21,815",25509500,0,15979900,2605200
16.01.2013 14:20:00,"21,78",25509700,0,15980000,2605200
16.01.2013 14:30:00,"21,795",25509800,0,15980200,2605200
16.01.2013 14:40:00,"21,86",25509800,0,15980300,2605200
16.01.2013 14:50:00,"21,845",25510100,0,15980500,2605300
16.01.2013 15:00:00,"21,83",25510500,0,15980600,2605300
16.01.2013 15:10:00,"21,83",25510900,0,15980800,2605300
16.01.2013 15:20:00,"21,83",25511200,0,15980900,2605400
16.01.2013 15:30:00,"21,855",25511600,0,15981100,2605400
16.01.2013 15:40:00,"21,88",25511800,0,15981200,2605500
16.01.2013 15:50:00,"21,895",25512100,0,15981400,2605600
16.01.2013 16:00:00,"21,885",25512300,0,15981500,2605800
16.01.2013 16:10:00,"21,86",25512600,0,15981700,2605900
16.01.2013 16:20:00,"21,87",25512900,0,15981800,2606100
16.01.2013 16:30:00,"21,895",25513300,0,15982000,2606300
16.01.2013 16:40:00,"21,935",25513500,0,15982100,2606500
16.01.2013 16:50:00,"21,948",25513800,0,15982300,2606700
16.01.2013 17:00:00,"21,922",25514050,0,15982450,2606900
16.01.2013 17:10:00,"21,935",25514300,0,15982600,2607100
16.01.2013 17:20:00,"21,975",25514600,0,15982700,2607300
16.01.2013 17:30:00,22,25515000,0,15982900,2607500
16.01.2013 17:40:00,"22,01",25515300,0,15983000,2607600
16.01.2013 17:50:00,"21,985",25515600,0,15983200,2607800
16.01.2013 18:00:00,"21,985",25515800,0,15983300,2607900
16.01.2013 18:10:00,"22,025",25516000,0,15983500,2608000
16.01.2013 18:20:00,"22,04",25516200,0,15983600,2608100
16.01.2013 18:30:00,"22,04",25516400,0,15983700,2608200
16.01.2013 18:40:00,"22,04",25516700,0,15983900,2608300
16.01.2013 18:50:00,"22,05",25517000,0,15984000,2608300
16.01.2013 19:00:00,"22,06",25517300,0,15984200,2608400
16.01.2013 19:10:00,"22,035",25517600,0,15984300,2608400
16.01.2013 19:20:00,"22,01",25517800,0,15984500,2608500
16.01.2013 19:30:00,"22,01",25518000,0,15984600,2608500
16.01.2013 19:40:00,22,25518200,0,15984800,2608600
16.01.2013 19:50:00,"22,015",25518500,0,15984900,2608600
16.01.2013 20:00:00,"22,04",25518700,0,15985100,2608700
16.01.2013 20:10:00,"22,04",25518900,0,15985200,2608700
16.01.2013 20:20:00,"22,04",25519200,0,15985400,2608700
16.01.2013 20:30:00,"22,025",25519400,0,15985500,2608700
16.01.2013 20:40:00,"22,025",25519700,0,15985700,2608700
16.01.2013 20:50:00,"22,04",25519900,0,15985800,2608700
16.01.2013 21:00:00,"22,04",25520200,0,15985900,2608700
16.01.2013 21:10:00,"22,05",25520400,0,15986100,2608700
16.01.2013 21:20:00,"22,06",25520600,0,15986200,2608700
16.01.2013 21:30:00,"22,05",25520900,0,15986400,2608700
16.01.2013 21:40:00,"22,04",25521100,0,15986500,2608700
16.01.2013 21:50:00,"22,04",25521300,0,15986700,2608700
16.01.2013 22:00:00,"22,04",25521600,0,15986800,2608700
16.01.2013 22:10:00,"22,04",25521800,0,15986800,2608700
16.01.2013 22:20:00,"22,04",25522000,0,15986800,2608700
16.01.2013 22:30:00,"22,04",25522200,0,15986800,2608700
16.01.2013 22:40:00,"22,04",25522500,0,15986800,2608700
16.01.2013 22:50:00,"22,04",25522700,0,15986800,2608700
16.01.2013 23:00:00,"22,04",25522900,0,15986800,2608700
16.01.2013 23:10:00,"22,04",25523100,0,15986800,2608700
16.01.2013 23:20:00,"22,04",25523400,0,15986800,2608700
16.01.2013 23:30:00,"22,025",25523600,0,15986800,2608700
16.01.2013 23:40:00,"22,01",25523800,0,15986800,2608700
16.01.2013 23:50:00,"22,01",25524100,0,15986800,2608700
17.01.2013 00:00:00,"22,01",25524300,0,15986800,2608700
17.01.2013 00:10:00,"22,01",25524500,0,15986800,2608700
17.01.2013 00:20:00,"22,025",25524800,0,15986800,2608700
17.01.2013 00:30:00,"22,025",25525000,0,15986800,2608700
17.01.2013 00:40:00,"22,01",25525300,0,15986800,2608700
17.01.2013 00:50:00,"22,01",25525500,0,15986800,2608700
17.01.2013 01:00:00,"22,01",25525800,0,15986800,2608700
17.01.2013 01:10:00,"22,01",25526000,0,15986800,2608700
17.01.2013 01:20:00,"22,01",25526200,0,15986800,2608700
17.01.2013 01:30:00,"22,01",25526500,0,15986800,2608700
17.01.2013 01:40:00,"22,01",25526800,0,15986800,2608700
17.01.2013 01:50:00,"22,01",25527000,0,15986800,2608700
17.01.2013 02:00:00,"22,01",25527200,0,15986800,2608700
17.01.2013 02:10:00,"22,01",25527500,0,15986800,2608700
17.01.2013 02:20:00,22,25527800,0,15986800,2608700
17.01.2013 02:30:00,"21,99",25528000,0,15986800,2608700
17.01.2013 02:40:00,22,25528300,0,15986800,2608700
17.01.2013 02:50:00,"22,01",25528500,0,15986800,2608700
17.01.2013 03:00:00,"22,01",25528800,0,15986800,2608700
17.01.2013 03:10:00,"22,01",25529000,0,15986800,2608700
17.01.2013 03:20:00,"22,01",25529300,0,15986800,2608700
17.01.2013 03:30:00,"22,01",25529500,0,15986800,2608700
17.01.2013 03:40:00,"22,01",25529800,0,15986800,2608700
17.01.2013 03:50:00,"22,01",25530000,0,15986800,2608700
17.01.2013 04:00:00,"22,01",25530300,0,15986800,2608700
17.01.2013 04:10:00,22,25530600,0,15986900,2608700
17.01.2013 04:20:00,"21,99",25530800,0,15987000,2608700
17.01.2013 04:30:00,22,25531100,0,15987200,2608700
17.01.2013 04:40:00,22,25531300,0,15987400,2608700
17.01.2013 04:50:00,"21,99",25531600,1,15987500,2608700
17.01.2013 05:00:00,"21,99",25531850,1,15987650,2608700
17.01.2013 05:10:00,"21,975",25532100,1,15987800,2608700
17.01.2013 05:20:00,"21,96",25532400,1,15988000,2608700
17.01.2013 05:30:00,"21,96",25532800,1,15988100,2608700
17.01.2013 05:40:00,"21,96",25533100,1,15988300,2608700
17.01.2013 05:50:00,"21,96",25533300,1,15988400,2608700
17.01.2013 06:00:00,"21,96",25533500,1,15988600,2608700
17.01.2013 06:10:00,"21,96",25533800,1,15988700,2608700
17.01.2013 06:20:00,"21,975",25534000,1,15988900,2608700
17.01.2013 06:30:00,"21,975",25534300,0,15989000,2608700
17.01.2013 06:40:00,"21,96",25534600,0,15989200,2608700
17.01.2013 06:50:00,"21,96",25534900,0,15989300,2608700
17.01.2013 07:00:00,"21,96",25535200,0,15989500,2608700
17.01.2013 07:10:00,"21,975",25535400,0,15989600,2608700
17.01.2013 07:20:00,"21,975",25535600,0,15989800,2608700
17.01.2013 07:30:00,"21,96",25535900,0,15989900,2608700
17.01.2013 07:40:00,"21,96",25536100,0,15990100,2608700
17.01.2013 07:50:00,"21,96",25536400,0,15990200,2608700
17.01.2013 08:00:00,"21,96",25536800,0,15990400,2608700
17.01.2013 08:10:00,"21,96",25537100,0,15990500,2608700
17.01.2013 08:20:00,"21,96",25537300,0,15990700,2608700
17.01.2013 08:30:00,"21,96",25537600,0,15990800,2608800
17.01.2013 08:40:00,"21,96",25537800,0,15991000,2608800
17.01.2013 08:50:00,"21,96",25538000,0,15991100,2608800
17.01.2013 09:00:00,"21,96",25538300,0,15991300,2608800
17.01.2013 09:10:00,"21,96",25538600,0,15991400,2608900
17.01.2013 09:20:00,"21,975",25539000,0,15991600,2608900
17.01.2013 09:30:00,"21,975",25539200,0,15991700,2608900
17.01.2013 09:40:00,"21,96",25539500,0,15991900,2608900
17.01.2013 09:50:00,"21,96",25539700,0,15992000,2609000
17.01.2013 10:00:00,"21,945",25539900,0,15992200,2609000
17.01.2013 10:10:00,"21,945",25540200,0,15992300,2609000
17.01.2013 10:20:00,"21,96",25540400,0,15992500,2609000
17.01.2013 10:30:00,"21,975",25540800,0,15992600,2609100
17.01.2013 10:40:00,"21,99",25541100,0,15992800,2609100
17.01.2013 10:50:00,"21,995",25541300,0,15992900,2609200
17.01.2013 11:00:00,"22,005",25541550,0,15993050,2609200
17.01.2013 11:10:00,"21,985",25541800,0,15993200,2609300
17.01.2013 11:20:00,"21,975",25542000,0,15993400,2609300
17.01.2013 11:30:00,"21,975",25542200,0,15993500,2609400
17.01.2013 11:40:00,"21,96",25542500,0,15993700,2609400
17.01.2013 11:50:00,"21,96",25542800,0,15993800,2609500
17.01.2013 12:00:00,"21,96",25543100,0,15994000,2609500
17.01.2013 12:10:00,"21,96",25543400,0,15994100,2609500
17.01.2013 12:20:00,"21,96",25543600,0,15994300,2609600
17.01.2013 12:30:00,"21,96",25543800,0,15994400,2609600
17.01.2013 12:40:00,"21,96",25544000,0,15994600,2609700
17.01.2013 12:50:00,"21,96",25544200,0,15994700,2609700
17.01.2013 13:00:00,"21,96",25544500,0,15994900,2609700
17.01.2013 13:10:00,"21,96",25544700,0,15995000,2609800
17.01.2013 13:20:00,"21,96",25545000,0,15995200,2609800
17.01.2013 13:30:00,"21,96",25545200,0,15995300,2609800
17.01.2013 13:40:00,"21,96",25545500,0,15995500,2609900
17.01.2013 13:50:00,"21,945",25545700,0,15995700,2609900
17.01.2013 14:00:00,"21,945",25546000,0,15995800,2609900
17.01.2013 14:10:00,"21,96",25546200,0,15996000,2609900
17.01.2013 14:20:00,"21,96",25546500,0,15996100,2610000
17.01.2013 14:30:00,"21,96",25546800,0,15996300,2610000
17.01.2013 14:40:00,"21,96",25547000,0,15996400,2610000
17.01.2013 14:50:00,"21,975",25547200,0,15996600,2610000
17.01.2013 15:00:00,"21,975",25547400,1,15996700,2610000
17.01.2013 15:10:00,"21,945",25547700,1,15996900,2610000
17.01.2013 15:20:00,"21,93",25548000,1,15997000,2610000
17.01.2013 15:30:00,"21,945",25548200,1,15997200,2610000
17.01.2013 15:40:00,"21,96",25548500,1,15997300,2610000
17.01.2013 15:50:00,"21,945",25548700,1,15997500,2610000
17.01.2013 16:00:00,"21,945",25549000,1,15997600,2610000
17.01.2013 16:10:00,"21,96",25549200,1,15997800,2610000
17.01.2013 16:20:00,"21,96",25549500,1,15997900,2610000
17.01.2013 16:30:00,"21,96",25549700,1,15998100,2610000
17.01.2013 16:40:00,"21,96",25550000,1,15998200,2610000
17.01.2013 16:50:00,"21,952",25550200,1,15998400,2610000
17.01.2013 17:00:00,"21,938",25550500,1,15998550,2610000
17.01.2013 17:10:00,"21,945",25550800,1,15998700,2610000
17.01.2013 17:20:00,"21,945",25551000,0,15998800,2610000
17.01.2013 17:30:00,"21,945",25551200,0,15999000,2610000
17.01.2013 17:40:00,"21,945",25551500,0,15999100,2610000
17.01.2013 17:50:00,"21,93",25551800,0,15999300,2610000
17.01.2013 18:00:00,"21,93",25552000,0,15999400,2610000
17.01.2013 18:10:00,"21,93",25552300,0,15999600,2610000
17.01.2013 18:20:00,"21,93",25552500,0,15999700,2610000
17.01.2013 18:30:00,"21,92",25552800,0,15999900,2610000
17.01.2013 18:40:00,"21,92",25553000,0,16000000,2610000
17.01.2013 18:50:00,"21,93",25553300,0,16000200,2610000
17.01.2013 19:00:00,"21,93",25553500,0,16000300,2610000
17.01.2013 19:10:00,"21,93",25553800,0,16000500,2610000
17.01.2013 19:20:00,"21,92",25554000,0,16000600,2610000
17.01.2013 19:30:00,"21,92",25554300,0,16000800,2610000
17.01.2013 19:40:00,"21,93",25554600,0,16001000,2610000
17.01.2013 19:50:00,"21,92",25554800,0,16001100,2610000
17.01.2013 20:00:00,"21,885",25555000,0,16001300,2610000
17.01.2013 20:10:00,"21,885",25555300,0,16001400,2610000
17.01.2013 20:20:00,"21,92",25555600,0,16001600,2610000
17.01.2013 20:30:00,"21,92",25555800,0,16001700,2610000
17.01.2013 20:40:00,"21,91",25556100,0,16001900,2610000
17.01.2013 20:50:00,"21,91",25556300,0,16002000,2610000
17.01.2013 21:00:00,"21,92",25556600,0,16002200,2610000
17.01.2013 21:10:00,"21,93",25556800,0,16002300,2610000
17.01.2013 21:20:00,"21,93",25557100,0,16002500,2610000
17.01.2013 21:30:00,"21,92",25557300,0,16002600,2610000
17.01.2013 21:40:00,"21,92",25557600,0,16002800,2610000
17.01.2013 21:50:00,"21,93",25557800,0,16002900,2610000
17.01.2013 22:00:00,"21,93",25558100,0,16003100,2610000
17.01.2013 22:10:00,"21,92",25558300,0,16003100,2610000
17.01.2013 22:20:00,"21,92",25558600,0,16003100,2610000
17.01.2013 22:30:00,"21,93",25558800,0,16003100,2610000
17.01.2013 22:40:00,"21,93",25559000,0,16003100,2610000
17.01.2013 22:50:00,"21,93",25559300,0,16003100,2610000
17.01.2013 23:00:00,"21,93",25559500,0,16003100,2610000
17.01.2013 23:10:00,"21,93",25559700,0,16003100,2610000
17.01.2013 23:20:00,"21,93",25560000,0,16003100,2610000
17.01.2013 23:30:00,"21,92",25560200,0,16003100,2610000
17.01.2013 23:40:00,"21,91",25560400,0,16003100,2610000
17.01.2013 23:50:00,"21,92",25560600,0,16003100,2610000
18.01.2013 00:00:00,"21,93",25560900,0,16003100,2610000
18.01.2013 00:10:00,"21,93",25561100,0,16003100,2610000
18.01.2013 00:20:00,"21,93",25561300,0,16003100,2610000
18.01.2013 00:30:00,"21,93",25561600,0,16003100,2610000
18.01.2013 00:40:00,"21,93",25561800,0,16003100,2610000
18.01.2013 00:50:00,"21,93",25562000,0,16003100,2610000
18.01.2013 01:00:00,"21,93",25562200,0,16003100,2610000
18.01.2013 01:10:00,"21,92",25562500,0,16003100,2610000
18.01.2013 01:20:00,"21,91",25562700,0,16003100,2610000
18.01.2013 01:30:00,"21,92",25562900,0,16003100,2610000
18.01.2013 01:40:00,"21,93",25563100,0,16003100,2610000
18.01.2013 01:50:00,"21,93",25563400,0,16003100,2610000
18.01.2013 02:00:00,"21,905",25563600,0,16003100,2610000
18.01.2013 02:10:00,"21,905",25563800,0,16003100,2610000
18.01.2013 02:20:00,"21,93",25564000,0,16003100,2610000
18.01.2013 02:30:00,"21,93",25564300,0,16003100,2610000
18.01.2013 02:40:00,"21,93",25564500,0,16003100,2610000
18.01.2013 02:50:00,"21,93",25564700,0,16003100,2610000
18.01.2013 03:00:00,"21,92",25564900,0,16003100,2610000
18.01.2013 03:10:00,"21,91",25565200,0,16003100,2610000
18.01.2013 03:20:00,"21,91",25565400,0,16003100,2610000
18.01.2013 03:30:00,"21,91",25565600,0,16003100,2610000
18.01.2013 03:40:00,"21,895",25565900,0,16003100,2610000
18.01.2013 03:50:00,"21,87",25566100,0,16003100,2610000
18.01.2013 04:00:00,"21,87",25566300,0,16003100,2610000
18.01.2013 04:10:00,"21,88",25566500,0,16003100,2610000
18.01.2013 04:20:00,"21,88",25566800,0,16003300,2610000
18.01.2013 04:30:00,"21,895",25567000,0,16003400,2610000
18.01.2013 04:40:00,"21,91",25567200,0,16003600,2610000
18.01.2013 04:50:00,"21,91",25567500,0,16003700,2610000
18.01.2013 05:00:00,"21,895",25567700,0,16003900,2610000
18.01.2013 05:10:00,"21,88",25567900,0,16004000,2610000
18.01.2013 05:20:00,"21,88",25568200,0,16004200,2610000
18.01.2013 05:30:00,"21,895",25568400,0,16004300,2610000
18.01.2013 05:40:00,"21,91",25568600,0,16004500,2610000
18.01.2013 05:50:00,"21,895",25568900,0,16004600,2610000
18.01.2013 06:00:00,"21,88",25569100,0,16004800,2610000
18.01.2013 06:10:00,"21,88",25569400,0,16004900,2610000
18.01.2013 06:20:00,"21,88",25569600,0,16005100,2610000
18.01.2013 06:30:00,"21,895",25569900,0,16005200,2610000
18.01.2013 06:40:00,"21,91",25570100,0,16005400,2610000
18.01.2013 06:50:00,"21,895",25570400,0,16005500,2610000
18.01.2013 07:00:00,"21,88",25570600,0,16005700,2610000
18.01.2013 07:10:00,"21,88",25570800,0,16005900,2610000
18.01.2013 07:20:00,"21,88",25571100,0,16006000,2610000
18.01.2013 07:30:00,"21,88",25571400,0,16006200,2610000
18.01.2013 07:40:00,"21,88",25571600,0,16006300,2610000
18.01.2013 07:50:00,"21,88",25571800,0,16006500,2610000
18.01.2013 08:00:00,"21,88",25572100,0,16006600,2610000
18.01.2013 08:10:00,"21,87",25572300,0,16006800,2610000
18.01.2013 08:20:00,"21,87",25572600,0,16006900,2610000
18.01.2013 08:30:00,"21,88",25572800,0,16007100,2610000
18.01.2013 08:40:00,"21,88",25573100,0,16007200,2610000
18.01.2013 08:50:00,"21,88",25573300,0,16007400,2610000
18.01.2013 09:00:00,"21,87",25573600,0,16007500,2610000
18.01.2013 09:10:00,"21,87",25573800,0,16007700,2610000
18.01.2013 09:20:00,"21,87",25574100,0,16007800,2610000
18.01.2013 09:30:00,"21,87",25574300,0,16008000,2610000
18.01.2013 09:40:00,"21,88",25574600,0,16008100,2610000
18.01.2013 09:50:00,"21,88",25574800,0,16008300,2610000
18.01.2013 10:00:00,"21,87",25575000,0,16008400,2610000
18.01.2013 10:10:00,"21,87",25575200,0,16008600,2610000
18.01.2013 10:20:00,"21,88",25575500,0,16008700,2610000
18.01.2013 10:30:00,"21,895",25575700,0,16008900,2610000
18.01.2013 10:40:00,"21,895",25576000,0,16009100,2610000
18.01.2013 10:50:00,"21,905",25576200,0,16009200,2610000
18.01.2013 11:00:00,"21,92",25576400,0,16009400,2610000
18.01.2013 11:10:00,"21,91",25576700,0,16009500,2610000
18.01.2013 11:20:00,"21,92",25576900,0,16009700,2610000
18.01.2013 11:30:00,"21,93",25577100,0,16009800,2610000
18.01.2013 11:40:00,"21,93",25577400,0,16010000,2610000
18.01.2013 11:50:00,"21,93",25577600,1,16010100,2610000
18.01.2013 12:00:00,"21,93",25577800,1,16010300,2610000
18.01.2013 12:10:00,"21,93",25578100,1,16010400,2610000
18.01.2013 12:20:00,"21,93",25578300,1,16010600,2610000
18.01.2013 12:30:00,"21,93",25578600,1,16010700,2610000
18.01.2013 12:40:00,"21,92",25578800,1,16010900,2610000
18.01.2013 12:50:00,"21,935",25579000,1,16011000,2610000
18.01.2013 13:00:00,"21,96",25579200,1,16011200,2610000
18.01.2013 13:10:00,"21,945",25579500,1,16011400,2610000
18.01.2013 13:20:00,"21,93",25579700,1,16011500,2610000
18.01.2013 13:30:00,"21,93",25580000,1,16011700,2610000
18.01.2013 13:40:00,"21,92",25580200,1,16011800,2610000
18.01.2013 13:50:00,"21,91",25580400,1,16012000,2610000
18.01.2013 14:00:00,"21,91",25580600,1,16012100,2610000
18.01.2013 14:10:00,"21,92",25580900,1,16012300,2610000
18.01.2013 14:20:00,"21,93",25581100,1,16012400,2610000
18.01.2013 14:30:00,"21,945",25581300,1,16012600,2610000
18.01.2013 14:40:00,"21,945",25581600,1,16012700,2610000
18.01.2013 14:50:00,"21,93",25581800,1,16012900,2610000
18.01.2013 15:00:00,"21,93",25582000,1,16013000,2610000
18.01.2013 15:10:00,"21,93",25582200,1,16013200,2610000
18.01.2013 15:20:00,"21,93",25582500,1,16013300,2610000
18.01.2013 15:30:00,"21,93",25582700,1,16013500,2610000
18.01.2013 15:40:00,"21,93",25583000,1,16013700,2610000
18.01.2013 15:50:00,"21,93",25583200,1,16013800,2610000
18.01.2013 16:00:00,"21,93",25583400,1,16014000,2610000
18.01.2013 16:10:00,"21,93",25583600,1,16014100,2610000
18.01.2013 16:20:00,"21,93",25583800,1,16014300,2610000
18.01.2013 16:30:00,"21,93",25584100,1,16014400,2610000
18.01.2013 16:40:00,"21,92",25584300,1,16014600,2610000
18.01.2013 16:50:00,"21,915",25584500,1,16014700,2610000
18.01.2013 17:00:00,"21,925",25584750,1,16014850,2610000
18.01.2013 17:10:00,"21,92",25585000,1,16015000,2610000
18.01.2013 17:20:00,"21,935",25585200,1,16015200,2610000
18.01.2013 17:30:00,"21,96",25585400,0,16015300,2610000
18.01.2013 17:40:00,"21,96",25585600,0,16015500,2610000
18.01.2013 17:50:00,"21,935",25585900,0,16015700,2610000
18.01.2013 18:00:00,"21,95",25586100,0,16015800,2610000
18.01.2013 18:10:00,"21,975",25586300,0,16016000,2610000
18.01.2013 18:20:00,"21,96",25586500,0,16016100,2610000
18.01.2013 18:30:00,"21,96",25586800,0,16016300,2610000
18.01.2013 18:40:00,"21,96",25587000,0,16016400,2610000
18.01.2013 18:50:00,"21,96",25587200,0,16016600,2610000
18.01.2013 19:00:00,"21,945",25587400,0,16016700,2610000
18.01.2013 19:10:00,"21,945",25587700,0,16016900,2610000
18.01.2013 19:20:00,"21,945",25587900,0,16017000,2610000
18.01.2013 19:30:00,"21,92",25588100,0,16017200,2610000
18.01.2013 19:40:00,"21,92",25588400,0,16017300,2610000
18.01.2013 19:50:00,"21,93",25588600,0,16017500,2610000
18.01.2013 20:00:00,"21,96",25588800,0,16017700,2610000
18.01.2013 20:10:00,"21,975",25589000,0,16017800,2610000
18.01.2013 20:20:00,"21,96",25589300,0,16018000,2610000
18.01.2013 20:30:00,"21,96",25589500,0,16018100,2610000
18.01.2013 20:40:00,"21,96",25589700,0,16018300,2610000
18.01.2013 20:50:00,"21,96",25590000,0,16018400,2610000
18.01.2013 21:00:00,"21,975",25590200,0,16018600,2610000
18.01.2013 21:10:00,"21,975",25590400,0,16018700,2610000
18.01.2013 21:20:00,"21,975",25590600,0,16018900,2610000
18.01.2013 21:30:00,"21,99",25590900,0,16019000,2610000
18.01.2013 21:40:00,"21,975",25591100,0,16019200,2610000
18.01.2013 21:50:00,"21,975",25591300,0,16019300,2610000
18.01.2013 22:00:00,"21,975",25591600,0,16019500,2610000
18.01.2013 22:10:00,"21,96",25591800,0,16019500,2610000
18.01.2013 22:20:00,"21,96",25592000,0,16019500,2610000
18.01.2013 22:30:00,"21,96",25592200,0,16019500,2610000
18.01.2013 22:40:00,"21,945",25592500,0,16019500,2610000
18.01.2013 22:50:00,"21,93",25592700,0,16019500,2610000
18.01.2013 23:00:00,"21,93",25592950,0,16019500,2610000
18.01.2013 23:10:00,"21,93",25593200,0,16019500,2610000
18.01.2013 23:20:00,"21,93",25593400,0,16019500,2610000
18.01.2013 23:30:00,"21,93",25593600,0,16019500,2610000
18.01.2013 23:40:00,"21,92",25593800,0,16019500,2610000
18.01.2013 23:50:00,"21,91",25594100,0,16019500,2610000
19.01.2013 00:00:00,"21,91",25594300,0,16019500,2610000
19.01.2013 00:10:00,"21,91",25594500,0,16019500,2610000
19.01.2013 00:20:00,"21,895",25594800,0,16019500,2610000
19.01.2013 00:30:00,"21,878",25595000,0,16019500,2610000
19.01.2013 00:40:00,"21,875","25595239,286",0,"16019535,714",2610000
19.01.2013 00:50:00,"21,871","25595478,571",0,"16019571,429",2610000
19.01.2013 01:00:00,"21,868","25595717,857",0,"16019607,143",2610000
19.01.2013 01:10:00,"21,864","25595957,143",0,"16019642,857",2610000
19.01.2013 01:20:00,"21,86","25596196,429",0,"16019678,571",2610000
19.01.2013 01:30:00,"21,857","25596435,714",0,"16019714,286",2610000
19.01.2013 01:40:00,"21,853",25596675,0,16019750,2610000
19.01.2013 01:50:00,"21,85","25596914,286",0,"16019785,714",2610000
19.01.2013 02:00:00,"21,846","25597153,571",0,"16019821,429",2610000
19.01.2013 02:10:00,"21,842","25597392,857",0,"16019857,143",2610000
19.01.2013 02:20:00,"21,839","25597632,143",0,"16019892,857",2610000
19.01.2013 02:30:00,"21,835","25597871,429",0,"16019928,571",2610000
19.01.2013 02:40:00,"21,832","25598110,714",0,"16019964,286",2610000
19.01.2013 02:50:00,"21,828",25598350,0,16020000,2610000
19.01.2013 03:00:00,"21,825","25598589,286",0,"16020035,714",2610000
19.01.2013 03:10:00,"21,821","25598828,571",0,"16020071,429",2610000
19.01.2013 03:20:00,"21,818","25599067,857",0,"16020107,143",2610000
19.01.2013 03:30:00,"21,814","25599307,143",0,"16020142,857",2610000
19.01.2013 03:40:00,"21,81","25599546,429",0,"16020178,571",2610000
19.01.2013 03:50:00,"21,807","25599785,714",0,"16020214,286",2610000
19.01.2013 04:00:00,"21,803",25600025,0,16020250,2610000
19.01.2013 04:10:00,"21,8","25600264,286",0,"16020285,714",2610000
19.01.2013 04:20:00,"21,796","25600503,571",0,"16020321,429",2610000
19.01.2013 04:30:00,"21,792","25600742,857",0,"16020357,143",2610000
19.01.2013 04:40:00,"21,789","25600982,143",0,"16020392,857",2610000
19.01.2013 04:50:00,"21,785","25601221,429",0,"16020428,571",2610000
19.01.2013 05:00:00,"21,782","25601460,714",0,"16020464,286",2610000
19.01.2013 05:10:00,"21,79",25601700,0,16020500,2610000
19.01.2013 05:20:00,"21,8",25602000,0,16020600,2610000
19.01.2013 05:30:00,"21,79",25602300,0,16020800,2610100
19.01.2013 05:40:00,"21,79",25602500,0,16020900,2610100
19.01.2013 05:50:00,"21,8",25602700,0,16021100,2610100
19.01.2013 06:00:00,"21,8",25603000,0,16021200,2610100
19.01.2013 06:10:00,"21,815",25603300,0,16021400,2610200
19.01.2013 06:20:00,"21,87",25603700,0,16021500,2610200
19.01.2013 06:30:00,"21,91",25604000,0,16021700,2610200
19.01.2013 06:40:00,"21,91",25604300,0,16021800,2610200
19.01.2013 06:50:00,"21,91",25604600,0,16022000,2610200
19.01.2013 07:00:00,"21,895",25604900,0,16022100,2610200
19.01.2013 07:10:00,"21,895",25605200,0,16022300,2610200
19.01.2013 07:20:00,"21,91",25605500,0,16022400,2610200
19.01.2013 07:30:00,"21,91",25605800,0,16022600,2610300
19.01.2013 07:40:00,"21,92",25606100,0,16022700,2610300
19.01.2013 07:50:00,"21,93",25606400,0,16022900,2610500
19.01.2013 08:00:00,"21,92",25606700,0,16023000,2610600
19.01.2013 08:10:00,"21,92",25607000,0,16023200,2610800
19.01.2013 08:20:00,"21,93",25607300,0,16023300,2611000
19.01.2013 08:30:00,"21,93",25607600,0,16023500,2611300
19.01.2013 08:40:00,"21,93",25607900,0,16023600,2611500
19.01.2013 08:50:00,"21,93",25608200,0,16023800,2611800
19.01.2013 09:00:00,"21,93",25608400,0,16023900,2612100
19.01.2013 09:10:00,"21,93",25608700,0,16024100,2612300
19.01.2013 09:20:00,"21,945",25609000,0,16024200,2612500
19.01.2013 09:30:00,"21,96",25609300,0,16024400,2612800
19.01.2013 09:40:00,"21,948",25609600,0,16024600,2613000
19.01.2013 09:50:00,"21,922",25609850,0,16024750,2613300
19.01.2013 10:00:00,"21,935",25610100,0,16024900,2613500
19.01.2013 10:10:00,"21,975",25610400,0,16025000,2613700
19.01.2013 10:20:00,"21,99",25610600,0,16025200,2614000
19.01.2013 10:30:00,"21,975",25610800,0,16025300,2614200
19.01.2013 10:40:00,"21,985",25611100,0,16025500,2614500
19.01.2013 10:50:00,22,25611400,0,16025600,2614700
19.01.2013 11:00:00,"21,96",25611700,0,16025800,2615000
19.01.2013 11:10:00,"21,945",25612000,0,16025900,2615300
19.01.2013 11:20:00,"21,985",25612300,0,16026100,2615600
19.01.2013 11:30:00,"22,01",25612500,0,16026200,2615900
19.01.2013 11:40:00,"21,985",25612700,0,16026400,2616100
19.01.2013 11:50:00,"21,96",25612900,0,16026500,2616400
19.01.2013 12:00:00,"21,975",25613200,0,16026700,2616700
19.01.2013 12:10:00,"21,975",25613500,0,16026800,2616900
19.01.2013 12:20:00,"21,975",25613900,0,16027000,2617200
19.01.2013 12:30:00,"21,99",25614100,0,16027200,2617400
19.01.2013 12:40:00,"21,99",25614300,0,16027300,2617600
19.01.2013 12:50:00,"21,99",25614500,0,16027500,2617900
19.01.2013 13:00:00,"21,975",25614700,0,16027600,2618100
19.01.2013 13:10:00,"21,96",25615000,0,16027800,2618400
19.01.2013 13:20:00,"21,96",25615300,0,16027900,2618600
19.01.2013 13:30:00,"21,975",25615600,0,16028100,2618800
